Wall time,Step,Value
1722335297.4472182,6494,369.0
1722335297.5251327,6495,320.1000061035156
1722335300.2918262,6528,266.70001220703125
1722335300.5243087,6531,287.29998779296875
1722335301.2371373,6540,325.79998779296875
1722335301.7426405,6546,358.29998779296875
1722335302.1356592,6551,315.6000061035156
1722335302.2187371,6552,328.70001220703125
1722335303.2066479,6564,273.1000061035156
1722335303.6015632,6569,281.0
1722335304.9135334,6585,392.29998779296875
1722335305.3124526,6590,307.20001220703125
1722335305.726044,6595,264.0
1722335306.0667155,6599,383.0
1722335307.331607,6615,300.5
1722335308.5053084,6629,301.1000061035156
1722335310.1660943,6649,337.6000061035156
1722335311.1538546,6661,235.5
1722335312.1223848,6673,302.5
1722335314.9954607,6708,249.89999389648438
1722335315.5534165,6715,216.1999969482422
1722335315.9443924,6720,397.8999938964844
1722335316.1248686,6722,344.5
1722335316.2856684,6724,241.89999389648438
1722335316.8035192,6730,262.79998779296875
1722335317.1482582,6734,311.3999938964844
1722335318.4304085,6750,257.6000061035156
1722335319.4271953,6761,412.8999938964844
1722335319.6155162,6763,380.5
1722335320.6306806,6776,499.0
1722335321.313828,6785,317.29998779296875
1722335322.6137898,6802,247.1999969482422
1722335324.2282672,6821,311.1000061035156
1722335325.0622633,6831,306.79998779296875
1722335325.5714946,6837,299.70001220703125
1722335326.0227015,6842,287.79998779296875
1722335326.2079322,6844,226.8000030517578
1722335326.7288382,6850,319.5
1722335327.4933774,6859,242.39999389648438
1722335328.882684,6875,208.5
1722335332.3183985,6914,248.6999969482422
1722335332.4915395,6916,214.6999969482422
1722335332.7552383,6919,320.5
1722335333.7379313,6930,289.0
1722335334.345368,6937,292.8999938964844
1722335336.2509518,6959,427.1000061035156
1722335337.6170037,6975,278.6000061035156
1722335338.9824095,6991,250.39999389648438
1722335339.3837159,6996,447.70001220703125
1722335339.5832524,6998,219.0
1722335339.8362186,7001,243.1999969482422
1722335340.8053546,7012,246.5
1722335341.284645,7018,319.3999938964844
1722335342.1241653,7028,384.8999938964844
1722335342.2016506,7029,364.8999938964844
1722335343.455155,7044,449.1000061035156
1722335344.2541466,7053,211.5
1722335344.3360078,7054,223.1999969482422
1722335347.1582983,7087,423.1000061035156
1722335349.2287166,7110,382.79998779296875
1722335349.8431509,7117,234.60000610351562
1722335350.0941825,7120,277.0
1722335350.5762038,7126,360.20001220703125
1722335353.579542,7164,373.79998779296875
1722335354.655415,7177,359.3999938964844
1722335354.73804,7178,317.1000061035156
1722335354.8951137,7180,401.1000061035156
1722335355.4115765,7186,274.79998779296875
1722335355.653253,7189,358.29998779296875
1722335357.1920264,7207,174.1999969482422
1722335358.7415767,7225,320.0
1722335360.7682672,7249,287.0
1722335361.1160586,7253,224.60000610351562
1722335362.211124,7265,343.6000061035156
1722335362.9645107,7274,328.20001220703125
1722335364.5961719,7293,429.0
1722335365.3984125,7302,281.0
1722335365.923109,7308,371.6000061035156
1722335368.149051,7334,464.5
1722335368.4933195,7338,362.29998779296875
1722335368.6760454,7340,372.20001220703125
1722335369.774571,7353,220.60000610351562
1722335370.1896048,7358,219.10000610351562
1722335370.6221776,7363,369.29998779296875
1722335370.9751093,7367,431.29998779296875
1722335371.8473585,7377,307.29998779296875
1722335372.5132222,7385,247.3000030517578
1722335375.3083134,7417,390.0
1722335375.9565082,7424,215.0
1722335376.8893788,7435,426.5
1722335376.9743755,7436,376.0
1722335377.2125432,7439,395.8999938964844
1722335377.4711125,7442,367.8999938964844
1722335379.1404147,7460,386.70001220703125
1722335379.4899971,7464,382.1000061035156
1722335379.8326664,7468,227.3000030517578
1722335379.9950728,7470,271.29998779296875
1722335380.9291174,7482,278.70001220703125
1722335382.8009105,7506,272.0
1722335383.7518559,7518,390.70001220703125
1722335384.4101183,7526,383.29998779296875
1722335384.9332497,7532,179.6999969482422
1722335385.888033,7543,207.3000030517578
1722335386.5378568,7551,421.0
1722335386.7016912,7553,370.6000061035156
1722335387.2216601,7559,371.20001220703125
1722335387.7023776,7565,345.3999938964844
1722335388.7018704,7577,427.20001220703125
1722335390.0576332,7593,336.20001220703125
